id,distfed,distlocal,municipio,seccion,casilla,ubicacion,casilla_tipo
127,DF1,DL03,CABORCA,327,E1,"CALZADA REAL DE LOS VINEDOS ENTRE AVENIDA MOJIBLANCA Y AVENIDA ARBEQUINA, FRACCIONAMIENTO REAL DE LOS VINEDOS II, CODIGO POSTAL 83640, CABORCA, SONORA.",RURAL
128,DF1,DL03,CABORCA,328,B1,"DOMICILIO CONOCIDO, EJIDO YAQUI JUSTICIERO, CODIGO POSTAL 83600, CABORCA, SONORA. ",RURAL
129,DF1,DL03,CABORCA,328,E1,"DOMICILIO CONOCIDO, EJIDO JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83600, CABORCA, SONORA.",RURAL
130,DF1,DL03,PITIQUITO,625,B1,"CALLE PRINCIPAL, COLONIA INFONAVIT SAN DIEGO, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",RURAL
131,DF1,DL03,PITIQUITO,625,C1,"CALLE PRINCIPAL, COLONIA INFONAVIT SAN DIEGO, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",RURAL
132,DF1,DL03,PITIQUITO,625,C2,"CALLE PRINCIPAL, COLONIA INFONAVIT SAN DIEGO, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",RURAL
133,DF1,DL03,PITIQUITO,626,B1,"AVENIDA GARCIA MORALES ENTRE CALLE PRINCIPAL Y CALLE JUAREZ, COLONIA CENTRO, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",URBANA
134,DF1,DL03,PITIQUITO,626,C1,"AVENIDA GARCIA MORALES ENTRE CALLE PRINCIPAL Y CALLE JUAREZ, COLONIA CENTRO, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",URBANA
135,DF1,DL03,PITIQUITO,629,B1,"AVENIDA ABELARDO L. RODRIGUEZ, PUERTO LIBERTAD, CODIGO POSTAL 83970, PITIQUITO, SONORA. ",RURAL
136,DF1,DL03,PITIQUITO,629,C1,"AVENIDA ABELARDO L. RODRIGUEZ, PUERTO LIBERTAD, CODIGO POSTAL 83970, PITIQUITO, SONORA. ",RURAL
137,DF1,DL03,PITIQUITO,630,B1,"DOMICILIO CONOCIDO, EJIDO EL DESEMBOQUE DE LOS SERIS, CODIGO POSTAL 83960, PITIQUITO, SONORA. ",RURAL
138,DF1,DL03,PITIQUITO,630,E1,"CAMINO AL EJIDO LA CEBOLLA Y EJIDO LA TORTUGA, EJIDO FELIX GOMEZ, CODIGO POSTAL 83960, PITIQUITO, SONORA.",RURAL
139,DF1,DL02,PUERTO PENASCO,631,B1,"AVENIDA VENUSTIANO CARRANZA ENTRE CALLE MELCHOR OCAMPO Y CALLE NICOLAS BRAVO, COLONIA FERROCARRIL, CODIGO POSTAL 83555, PUERTO PE",URBANA
140,DF1,DL02,PUERTO PENASCO,631,C1,"AVENIDA VENUSTIANO CARRANZA ENTRE CALLE MELCHOR OCAMPO Y CALLE NICOLAS BRAVO, COLONIA FERROCARRIL, CODIGO POSTAL 83555, PUERTO PE",URBANA
141,DF1,DL02,PUERTO PENASCO,631,C2,"AVENIDA VENUSTIANO CARRANZA ENTRE CALLE MELCHOR OCAMPO Y CALLE NICOLAS BRAVO, COLONIA FERROCARRIL, CODIGO POSTAL 83555, PUERTO PE",URBANA
142,DF1,DL02,PUERTO PENASCO,631,C3,"AVENIDA VENUSTIANO CARRANZA ENTRE CALLE MELCHOR OCAMPO Y CALLE NICOLAS BRAVO, COLONIA FERROCARRIL, CODIGO POSTAL 83555, PUERTO PE",URBANA
143,DF1,DL02,PUERTO PENASCO,631,C4,"AVENIDA VENUSTIANO CARRANZA ENTRE CALLE MELCHOR OCAMPO Y CALLE NICOLAS BRAVO, COLONIA FERROCARRIL, CODIGO POSTAL 83555, PUERTO PE",URBANA
144,DF1,DL02,PUERTO PENASCO,632,B1,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
145,DF1,DL02,PUERTO PENASCO,632,C1,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
146,DF1,DL02,PUERTO PENASCO,632,C2,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
147,DF1,DL02,PUERTO PENASCO,632,C3,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
148,DF1,DL02,PUERTO PENASCO,632,C4,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
149,DF1,DL02,PUERTO PENASCO,632,C5,AVENIDA FERROCARRIL ENTRE CALLE HERMOSILLO Y BOULEVARD SAMUEL OCA,URBANA
150,DF1,DL02,PUERTO PENASCO,633,B1,"CALLE NO REELECCION Y BOULEVARD BENITO JUAREZ, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83552, PUERTO PE",URBANA
151,DF1,DL02,PUERTO PENASCO,633,C1,"CALLE NO REELECCION Y BOULEVARD BENITO JUAREZ, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83552, PUERTO PE",URBANA
152,DF1,DL02,PUERTO PENASCO,634,B1,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
153,DF1,DL02,PUERTO PENASCO,634,C1,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
154,DF1,DL02,PUERTO PENASCO,634,C2,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
155,DF1,DL02,PUERTO PENASCO,634,C3,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
156,DF1,DL02,PUERTO PENASCO,634,C4,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
157,DF1,DL02,PUERTO PENASCO,634,C5,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
158,DF1,DL02,PUERTO PENASCO,634,C6,"AVENIDA PUERTO DE YAVAROS Y CALLE RAMON FIGUEROA, COLONIA JOSE LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
159,DF1,DL02,PUERTO PENASCO,635,B1,"CALLE INDEPENDENCIA ENTRE AVENIDA CUAUHTEMOC Y AVENIDA AGUSTIN MELGAR, COLONIA LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
160,DF1,DL02,PUERTO PENASCO,635,C1,"CALLE INDEPENDENCIA ENTRE AVENIDA CUAUHTEMOC Y AVENIDA AGUSTIN MELGAR, COLONIA LOPEZ PORTILLO, CODIGO POSTAL 83550, PUERTO PE",URBANA
161,DF1,DL02,PUERTO PENASCO,636,B1,"AVENIDA SAN LUIS ENTRE CALLE LAZARO CARDENAS Y CALLE NO REELECCION, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
162,DF1,DL02,PUERTO PENASCO,636,C1,"AVENIDA SAN LUIS ENTRE CALLE LAZARO CARDENAS Y CALLE NO REELECCION, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
163,DF1,DL02,PUERTO PENASCO,636,C2,"AVENIDA SAN LUIS ENTRE CALLE LAZARO CARDENAS Y CALLE NO REELECCION, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
164,DF1,DL02,PUERTO PENASCO,636,S1,"BOULEVARD BENITO JUAREZ ENTRE CALLE RICHARD STRAUSS Y BOULEVARD ALEXANDRO SOBARZO LOAIZA, COLONIA DEPORTIVA, CODIGO POSTAL 83550, PUERTO PE",URBANA
165,DF1,DL02,PUERTO PENASCO,637,B1,"CALLE SIMON MORUA ENTRE AVENIDA JUVENTINO ROSAS Y AVENIDA GALEANA, COLONIA ORIENTE, CODIGO POSTAL 83553, PUERTO PE",URBANA
166,DF1,DL02,PUERTO PENASCO,637,C1,"CALLE SIMON MORUA ENTRE AVENIDA JUVENTINO ROSAS Y AVENIDA GALEANA, COLONIA ORIENTE, CODIGO POSTAL 83553, PUERTO PE",URBANA
167,DF1,DL02,PUERTO PENASCO,638,B1,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
168,DF1,DL02,PUERTO PENASCO,638,C1,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
169,DF1,DL02,PUERTO PENASCO,638,C2,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
170,DF1,DL02,PUERTO PENASCO,638,C3,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
171,DF1,DL02,PUERTO PENASCO,638,C4,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
172,DF1,DL02,PUERTO PENASCO,638,C5,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
173,DF1,DL02,PUERTO PENASCO,638,C6,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
174,DF1,DL02,PUERTO PENASCO,638,C7,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
175,DF1,DL02,PUERTO PENASCO,638,C8,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
176,DF1,DL02,PUERTO PENASCO,638,C9,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
177,DF1,DL02,PUERTO PENASCO,638,C10,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
178,DF1,DL02,PUERTO PENASCO,638,C11,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
179,DF1,DL02,PUERTO PENASCO,638,C12,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
180,DF1,DL02,PUERTO PENASCO,638,C13,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
181,DF1,DL02,PUERTO PENASCO,638,C14,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
182,DF1,DL02,PUERTO PENASCO,638,C15,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
183,DF1,DL02,PUERTO PENASCO,638,C16,"CALLE 50 ENTRE CALLE LAZARO CARDENAS Y CALLEJON LAZARO CARDENAS, COLONIA NUEVO PE",URBANA
184,DF1,DL02,PUERTO PENASCO,639,B1,CALLE RUIZ CORTINES ENTRE CALLE SINALOA Y CALLE NI,URBANA
185,DF1,DL02,PUERTO PENASCO,639,C1,CALLE RUIZ CORTINES ENTRE CALLE SINALOA Y CALLE NI,URBANA
186,DF1,DL02,PUERTO PENASCO,640,B1,"AVENIDA FRANCISCO VILLA Y CALLE 19 AQUILES SERDAN, COLONIA FERROCARRILERO, CODIGO POSTAL 83550, PUERTO PE",URBANA
187,DF1,DL02,PUERTO PENASCO,640,C1,"AVENIDA FRANCISCO VILLA Y CALLE 19 AQUILES SERDAN, COLONIA FERROCARRILERO, CODIGO POSTAL 83550, PUERTO PE",URBANA
188,DF1,DL02,PUERTO PENASCO,641,B1,"AVENIDA SAN LUIS ENTRE CALLE SIMON MORUA Y CALLE NICOLAS BRAVO, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
189,DF1,DL02,PUERTO PENASCO,641,C1,"AVENIDA SAN LUIS ENTRE CALLE SIMON MORUA Y CALLE NICOLAS BRAVO, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
190,DF1,DL02,PUERTO PENASCO,642,B1,"CALLE SONORA Y AVENIDA AGUSTIN DE ITURBIDE, COLONIA ORIENTE, CODIGO POSTAL 83550, PUERTO PE",URBANA
191,DF1,DL02,PUERTO PENASCO,642,C1,"CALLE SONORA Y AVENIDA AGUSTIN DE ITURBIDE, COLONIA ORIENTE, CODIGO POSTAL 83550, PUERTO PE",URBANA
192,DF1,DL02,PUERTO PENASCO,643,B1,"AVENIDA 12 DE OCTUBRE ENTRE BOULEVARD JOSEFA ORTIZ DE DOMINGUEZ Y CALLE TECLA DE BUSTAMANTE, COLONIA TERMOELECTRICA, CODIGO POSTAL 83550, PUERTO PE",URBANA
193,DF1,DL02,PUERTO PENASCO,643,C1,"AVENIDA 12 DE OCTUBRE ENTRE BOULEVARD JOSEFA ORTIZ DE DOMINGUEZ Y CALLE TECLA DE BUSTAMANTE, COLONIA TERMOELECTRICA, CODIGO POSTAL 83550, PUERTO PE",URBANA
194,DF1,DL02,PUERTO PENASCO,643,C2,"AVENIDA 12 DE OCTUBRE ENTRE BOULEVARD JOSEFA ORTIZ DE DOMINGUEZ Y CALLE TECLA DE BUSTAMANTE, COLONIA TERMOELECTRICA, CODIGO POSTAL 83550, PUERTO PE",URBANA
195,DF1,DL02,PUERTO PENASCO,644,B1,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
196,DF1,DL02,PUERTO PENASCO,644,C1,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
197,DF1,DL02,PUERTO PENASCO,644,C2,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
198,DF1,DL02,PUERTO PENASCO,644,C3,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
199,DF1,DL02,PUERTO PENASCO,644,C4,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
200,DF1,DL02,PUERTO PENASCO,644,C5,"AVENIDA MARCELO PINO ENTRE CALLE LEON DE LA BARRA Y CALLE COMONFORT, COLONIA JOSEFA ORTIZ DE DOMINGUEZ, CODIGO POSTAL 83553, PUERTO PE",URBANA
201,DF1,DL02,PUERTO PENASCO,645,B1,"AVENIDA RODOLFO CAMPODONICO ENTRE CALLE MIGUEL HIDALGO Y CALLE LEON DE LA BARRA, COLONIA ORIENTE, CODIGO POSTAL 83553, PUERTO PE",URBANA
202,DF1,DL02,PUERTO PENASCO,645,C1,"AVENIDA RODOLFO CAMPODONICO ENTRE CALLE MIGUEL HIDALGO Y CALLE LEON DE LA BARRA, COLONIA ORIENTE, CODIGO POSTAL 83553, PUERTO PE",URBANA
203,DF1,DL02,PUERTO PENASCO,646,B1,"CALLE MIGUEL HIDALGO ENTRE AVENIDA CONSTITUCION Y AVENIDA FRANCISCO I. MADERO, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
204,DF1,DL02,PUERTO PENASCO,646,C1,"CALLE MIGUEL HIDALGO ENTRE AVENIDA CONSTITUCION Y AVENIDA FRANCISCO I. MADERO, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
205,DF1,DL02,PUERTO PENASCO,646,C2,"CALLE MIGUEL HIDALGO ENTRE AVENIDA CONSTITUCION Y AVENIDA FRANCISCO I. MADERO, COLONIA CENTRO, CODIGO POSTAL 83550, PUERTO PE",URBANA
206,DF1,DL02,PUERTO PENASCO,647,B1,"AVENIDA PASEO VICTOR ESTRELLA ENTRE CALLE MELQUIADES PALACIOS Y CALLE HERMANOS ANGULO, COLONIA EL PUERTO, CODIGO POSTAL 83554, PUERTO PE",URBANA
207,DF1,DL02,PUERTO PENASCO,648,B1,"BOULEVARD BENITO JUAREZ Y BOULEVARD FREMONT, COLONIA BENITO JUAREZ, CODIGO POSTAL 83550, PUERTO PE",RURAL
208,DF1,DL02,PUERTO PENASCO,648,C1,"BOULEVARD BENITO JUAREZ Y BOULEVARD FREMONT, COLONIA BENITO JUAREZ, CODIGO POSTAL 83550, PUERTO PE",RURAL
209,DF1,DL02,PUERTO PENASCO,648,C2,"BOULEVARD BENITO JUAREZ Y BOULEVARD FREMONT, COLONIA BENITO JUAREZ, CODIGO POSTAL 83550, PUERTO PE",RURAL
210,DF1,DL01,SAN LUIS RIO COLORADO,652,B1,"CARRETERA DEL VALLE Y AVENIDA HIDALGO, COLONIA CUAUHTEMOC, CODIGO POSTAL 83400, SAN LUIS RIO COLORADO, SONORA. ",URBANA
211,DF1,DL01,SAN LUIS RIO COLORADO,652,C1,"CARRETERA DEL VALLE Y AVENIDA HIDALGO, COLONIA CUAUHTEMOC, CODIGO POSTAL 83400, SAN LUIS RIO COLORADO, SONORA. ",URBANA
212,DF1,DL01,SAN LUIS RIO COLORADO,653,B1,"AVENIDA HIDALGO Y CALLE TERCERA, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA.",URBANA
213,DF1,DL01,SAN LUIS RIO COLORADO,654,B1,"CALLEJON CARLOS G.CALLES Y CALLE CUARTA, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA.",URBANA
214,DF1,DL01,SAN LUIS RIO COLORADO,655,B1,"AVENIDA OBREGON Y CALLE NUEVE, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA.",URBANA
215,DF1,DL01,SAN LUIS RIO COLORADO,656,B1,"AVENIDA OBREGON ENTRE CALLE 15 Y CALLE 16, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
216,DF1,DL01,SAN LUIS RIO COLORADO,656,C1,"AVENIDA OBREGON ENTRE CALLE 15 Y CALLE 16, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
217,DF1,DL01,SAN LUIS RIO COLORADO,657,B1,"AVENIDA JUAREZ ENTRE CALLE 20 Y CALLE 21, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
218,DF1,DL01,SAN LUIS RIO COLORADO,657,C1,"AVENIDA JUAREZ ENTRE CALLE 20 Y CALLE 21, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
219,DF1,DL01,SAN LUIS RIO COLORADO,658,B1,"AVENIDA ALVARO OBREGON ENTRE CALLE 22 Y CALLE 23, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
220,DF1,DL01,SAN LUIS RIO COLORADO,658,C1,"AVENIDA ALVARO OBREGON ENTRE CALLE 22 Y CALLE 23, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
221,DF1,DL01,SAN LUIS RIO COLORADO,659,B1,"AVENIDA MADERO ENTRE CALLE 29 Y CALLE 30, COLONIA BUROCRATA, CODIGO POSTAL 83450, SAN LUIS RIO COLORADO, SONORA.",URBANA
222,DF1,DL01,SAN LUIS RIO COLORADO,659,C1,"AVENIDA MADERO ENTRE CALLE 29 Y CALLE 30, COLONIA BUROCRATA, CODIGO POSTAL 83450, SAN LUIS RIO COLORADO, SONORA.",URBANA
223,DF1,DL01,SAN LUIS RIO COLORADO,659,S1,"AVENIDA ALVARO OBREGON Y CALLE 27, COLONIA BUROCRATA, CODIGO POSTAL 83450, SAN LUIS RIO COLORADO, SONORA.",URBANA
224,DF1,DL01,SAN LUIS RIO COLORADO,660,B1,"AVENIDA MADERO Y CALLE 36, COLONIA BUROCRATA, CODIGO POSTAL 83450, SAN LUIS RIO COLORADO, SONORA.",URBANA
225,DF1,DL01,SAN LUIS RIO COLORADO,660,C1,"AVENIDA MADERO Y CALLE 36, COLONIA BUROCRATA, CODIGO POSTAL 83450, SAN LUIS RIO COLORADO, SONORA.",URBANA
226,DF1,DL02,SAN LUIS RIO COLORADO,661,B1,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
227,DF1,DL02,SAN LUIS RIO COLORADO,661,C1,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
228,DF1,DL02,SAN LUIS RIO COLORADO,661,C2,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
229,DF1,DL02,SAN LUIS RIO COLORADO,661,C3,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
230,DF1,DL02,SAN LUIS RIO COLORADO,661,C4,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
231,DF1,DL02,SAN LUIS RIO COLORADO,661,C5,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
232,DF1,DL02,SAN LUIS RIO COLORADO,661,C6,"CALLE JOSE LOPEZ PORTILLO ENTRE AVENIDA GUADALUPE VICTORIA A Y AVENIDA VENUSTIANO CARRANZA, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
233,DF1,DL02,SAN LUIS RIO COLORADO,661,C7,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
234,DF1,DL02,SAN LUIS RIO COLORADO,661,C8,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
235,DF1,DL02,SAN LUIS RIO COLORADO,661,C9,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
236,DF1,DL02,SAN LUIS RIO COLORADO,661,C10,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
237,DF1,DL02,SAN LUIS RIO COLORADO,661,C11,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
238,DF1,DL02,SAN LUIS RIO COLORADO,661,C12,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
239,DF1,DL02,SAN LUIS RIO COLORADO,661,C13,"AVENIDA LIBERTAD ENTRE CALLE JOSE LOPEZ PORTILLO Y CALLE 48, COLONIA PARQUE INDUSTRIAL, CODIGO POSTAL 83543, SAN LUIS RIO COLORADO, SONORA.",RURAL
240,DF1,DL01,SAN LUIS RIO COLORADO,662,B1,"AVENIDA HIDALGO ENTRE CALLE 9 Y CALLE 10, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA.",URBANA
241,DF1,DL01,SAN LUIS RIO COLORADO,663,B1,"CALLE CUARTA ENTRE AVENIDA HIDALGO Y AVENIDA KINO, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA. ",URBANA
242,DF1,DL01,SAN LUIS RIO COLORADO,663,S1,"AVENIDA MIGUEL HIDALGO Y COSTILLA Y CALLE CUARTA, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA.",URBANA
243,DF1,DL01,SAN LUIS RIO COLORADO,664,B1,"CERRADA PADRE VILASECA Y CALLE CUARTA, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA. ",URBANA
244,DF1,DL01,SAN LUIS RIO COLORADO,664,C1,"CERRADA PADRE VILASECA Y CALLE CUARTA, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA. ",URBANA
245,DF1,DL01,SAN LUIS RIO COLORADO,665,B1,"AVENIDA FELIX CONTRERAS ENTRE CALLE OCHO Y CALLE NUEVE, COLONIA COMERCIAL, CODIGO POSTAL 83449, SAN LUIS RIO COLORADO, SONORA. ",URBANA
246,DF1,DL01,SAN LUIS RIO COLORADO,666,B1,"CALLE 13 ENTRE AVENIDA KINO Y CALLEJON KINO, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA. ",URBANA
247,DF1,DL01,SAN LUIS RIO COLORADO,666,C1,"CALLE 13 ENTRE AVENIDA KINO Y CALLEJON KINO, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA. ",URBANA
248,DF1,DL01,SAN LUIS RIO COLORADO,667,B1,"AVENIDA REVOLUCION Y CALLE 18, COLONIA RESIDENCIAS, CODIGO POSTAL 83448, SAN LUIS RIO COLORADO, SONORA.",URBANA
